feature,shap_importance
feature_10,0.3939370551283273
feature_13,0.3184357389436388
feature_1,0.0949437504421927
feature_14,0.0761908522712245
feature_4,0.03666550244845299
feature_11,0.024384770085007845
feature_5,0.02264217977808665
feature_6,0.011188657235927872
feature_7,0.009071042666095286
feature_3,0.0032022916860551553
feature_8,0.0
feature_9,0.0
feature_12,0.0
