feature,weight
intercept,0.02082671222406671
feature_1,-0.07923391753055904
feature_3,-0.02510485634312587
feature_4,-0.4547955534269329
feature_5,-0.11703887658528228
feature_6,-0.4711973136389267
feature_7,1460260358293.315
feature_8,-405286069490.0619
feature_9,-2545371768468.3813
feature_10,-399247803057.63135
feature_11,9891640016155.994
feature_12,259612304505.68796
feature_13,10718707821101.398
feature_14,-0.05716975708164694
