feature,mean_importance
feature_3,0.0
feature_8,0.0
feature_9,0.0
feature_11,0.0
feature_12,0.0
feature_10,0.005981057513339938
feature_6,0.007057009522474978
feature_13,0.009558963175811796
feature_4,0.013076824994086134
feature_5,0.14574863488873618
feature_7,0.16795827466101404
feature_14,0.47916904327172877
feature_1,0.5275283895406642
