feature,weight
intercept,0.015168581611544649
feature_1,-0.016500570442636243
feature_3,-0.011439635988143348
feature_4,-0.4587635046548337
feature_5,-0.2973653898891043
feature_6,-0.2943861317370935
feature_7,913058144231.6965
feature_8,-253413539845.72968
feature_9,-1591546610231.7102
feature_10,-249637988238.22287
feature_11,6184953542883.739
feature_12,162327990091.44092
feature_13,6702094880624.256
feature_14,-0.042004801231934674
