feature,weight
intercept,0.013443473720041918
feature_1,0.0610360203516807
feature_4,0.2334980635615304
feature_5,-0.18255620514368495
feature_6,-0.3283198080054868
feature_7,0.23349806356152952
feature_8,-0.12514698747411224
feature_9,-0.03707932363748658
feature_10,-0.1283841236420431
feature_11,0.07853445206990133
feature_12,0.7153915781669445
feature_13,0.6456961497195239
