feature,mean_importance
feature_3,0.0
feature_12,0.0
feature_1,0.012437284980784575
feature_7,0.02336742954711519
feature_11,0.025653277462922546
feature_8,0.04485523805657596
feature_13,0.046974918501769256
feature_5,0.04763152081488624
feature_10,0.07072209297258736
feature_9,0.1313321533277427
feature_14,0.15561008594065695
feature_6,0.16186178841620186
feature_4,0.5308694913025589
