feature,shap_importance
feature_10,0.63014835
feature_1,0.20733035
feature_5,0.11962192
feature_11,0.11492715
feature_14,0.10477731
feature_13,0.08264211
feature_4,0.08231628
feature_7,0.04117518
feature_6,0.037820857
feature_8,0.02499557
feature_9,0.010428249
feature_3,0.0028563999
feature_12,0.00029910603
