feature,mean_importance
feature_3,0.0
feature_12,0.0
feature_1,0.0024828539801716397
feature_6,0.03607084804078872
feature_14,0.07317693363495965
feature_5,0.17153896657161613
feature_4,1.2180805961211945
feature_13,5.834254971037128e+24
feature_11,1.8564256408987233e+25
feature_8,9.909429033162186e+25
feature_10,1.1690386324836513e+26
feature_7,2.0046990189194543e+26
feature_9,2.2106730110605377e+26
