feature,mean_importance
feature_3,0.0
feature_8,0.0
feature_9,0.0
feature_11,0.0
feature_12,0.0
feature_10,0.010262646334948356
feature_13,0.02254439618084416
feature_6,0.03588921876770912
feature_4,0.0880259004030957
feature_7,0.08856550928231642
feature_14,0.09622092054352219
feature_5,0.20964231776022638
feature_1,0.6413078906858306
