feature,mean_importance
feature_8,-7.588555140837227e-05
feature_3,0.0
feature_9,0.0
feature_11,0.0
feature_12,0.0
feature_7,0.00045137823081069505
feature_13,0.0012374722878858379
feature_10,0.0026963057657866385
feature_14,0.009307977542912193
feature_1,0.06892730834887488
feature_6,0.13843728097676453
feature_4,0.5079125664871649
feature_5,0.6701017126382764
