feature,shap_importance
feature_10,0.46495996824441754
feature_7,0.3758734318933226
feature_1,0.27382636019755224
feature_6,0.20027944309223555
feature_5,0.1558551820264652
feature_4,0.11377218712251441
feature_9,0.10388852568450636
feature_11,0.08651868919248362
feature_8,0.07692832565031005
feature_14,0.02666954578130952
feature_13,0.010169275143792903
feature_3,0.003588306404120673
feature_12,0.002059426768961564
