feature,shap_importance
feature_1,0.37947813972044714
feature_6,0.2829740735924434
feature_4,0.27611467922041816
feature_10,0.22845783968533256
feature_7,0.17190928386831664
feature_5,0.09929419319153034
feature_14,0.054779198453225805
feature_8,0.051089270174997516
feature_9,0.04795247571684867
feature_11,0.04029888587456579
feature_13,0.0037991262446704713
feature_3,0.0035935572682914137
feature_12,0.0011880593915770397
