feature,weight
intercept,0.02125770802477479
feature_1,-0.059984804415213804
feature_3,-0.01843899782343028
feature_4,-0.4737455839398733
feature_5,-0.2180172510557583
feature_6,-0.43096390796271133
feature_7,1050379697426.2521
feature_8,-291526272437.8496
feature_9,-1830911051455.1616
feature_10,-287182887758.3751
feature_11,7115154354640.032
feature_12,186741694593.1838
feature_13,7710072394957.772
feature_14,-0.027117805802244238
