feature,mean_importance
feature_12,0.0
feature_3,0.006145441360772113
feature_9,0.024555218774085997
feature_8,0.024587936033061236
feature_13,0.057282083753967684
feature_11,0.09511641789349261
feature_4,0.15283179789880938
feature_7,0.2925655259029857
feature_14,0.2990988094325636
feature_10,0.528272462008192
feature_1,1.2512582164700006
feature_6,1.437229948864191
feature_5,2.930513373410033
