feature,mean_importance
feature_3,0.0
feature_12,0.0
feature_10,0.009903093113493269
feature_14,0.018114563929292653
feature_13,0.020950877515034095
feature_7,0.02408463554952628
feature_8,0.0250348513687506
feature_11,0.035767226810517645
feature_4,0.06668520010311915
feature_9,0.0713056895538344
feature_1,0.07961629103546686
feature_5,0.10732844618607787
feature_6,1.2203763199112059
