feature,weight
intercept,0.01456153606090087
feature_1,-0.027590019070678155
feature_3,-0.03686989645110561
feature_4,-0.8745345388463442
feature_5,-0.5004966746575585
feature_6,-0.01728169452234246
feature_7,1587194964246.2583
feature_8,-440515970265.46704
feature_9,-2766630779301.265
feature_10,-433952821427.04504
feature_11,10751480811360.195
feature_12,282179366184.55664
feature_13,11650442320274.828
feature_14,-0.14702471179879972
