feature,weight
intercept,0.010362133353793435
feature_1,-0.11063858052531843
feature_3,0.02590030366474677
feature_4,-0.594208092867016
feature_5,-0.1722518750819007
feature_6,-0.11446411358783798
feature_7,505826869942.93243
feature_8,-140389063359.2521
feature_9,-881704024335.8579
feature_10,-138297438128.11145
feature_11,3426414529132.224
feature_12,89928401220.48582
feature_13,3712906671872.4824
feature_14,0.09723451679975498
