feature,shap_importance
feature_1,0.30397552
feature_5,0.2449081
feature_4,0.24179065
feature_14,0.15866084
feature_7,0.14721817
feature_6,0.1121739
feature_10,0.09093433
feature_8,0.013613299
feature_11,0.0068715215
feature_13,0.004819398
feature_9,0.0041006403
feature_3,0.0022242065
feature_12,0.0
