feature,mean_importance
feature_8,0.0
feature_10,0.0
feature_11,6.114787209671735e-05
feature_7,0.003766581447594103
feature_9,0.004511927214717948
feature_6,0.017136753469795745
feature_1,0.47099668035366304
feature_12,0.9721885085891216
feature_5,2.245734808624026
