feature,mean_importance
feature_11,-0.001037370742336792
feature_3,0.0
feature_12,0.0
feature_13,8.118244400047437e-06
feature_10,0.0001645877285173805
feature_8,0.000865840031200401
feature_14,0.004004968153895658
feature_9,0.004216001821187087
feature_7,0.017724960422479598
feature_1,0.05625276614039041
feature_5,0.37674412941913193
feature_6,1.0125589014151055
feature_4,2.053045190736912
