feature,mean_importance
feature_3,0.0
feature_12,0.0
feature_8,0.0056543079602817655
feature_10,0.008223368156281007
feature_9,0.012422567915607412
feature_7,0.015516749246871787
feature_1,0.020943632152892168
feature_11,0.0235314495229397
feature_13,0.02778716016127718
feature_14,0.06664264497403456
feature_5,0.22325871955797102
feature_6,0.3812158716111237
feature_4,0.614301636510149
