feature,mean_importance
feature_3,-5.551115123125783e-17
feature_12,-5.551115123125783e-17
feature_10,7.57817389291704e-05
feature_8,7.734357837068661e-05
feature_11,0.012072575387123991
feature_14,0.01434346354602214
feature_1,0.015542804282291012
feature_7,0.029718065739282956
feature_13,0.03909821890480038
feature_6,0.04299996218353526
feature_9,0.08061954258050709
feature_5,0.3672621100243022
feature_4,0.8363960066087468
