feature,shap_importance
feature_13,5140969773501.175
feature_11,3883563525287.6733
feature_9,1899485875660.336
feature_7,1103358842757.815
feature_8,226062686856.09036
feature_10,211745856885.46463
feature_12,9793113682.250885
feature_4,0.35522130835783866
feature_6,0.2390595312115015
feature_5,0.16054646752701232
feature_14,0.042745090535573085
feature_1,0.004903580513918496
feature_3,0.000547440517747709
