feature,mean_importance
feature_1,-0.002876902710409096
feature_11,0.0342999283614823
feature_7,0.14449389238798652
feature_8,0.14449389238798707
feature_12,0.39731325784561855
feature_10,0.701386159302643
feature_5,1.1235913940662214
feature_9,1.2721219252136007
feature_6,1.7873985839816164
