feature,mean_importance
feature_9,-0.003470112599304098
feature_8,-0.0025340049044430546
feature_4,-4.201747096588271e-05
feature_7,-4.201747096587161e-05
feature_1,0.004476068194352478
feature_10,0.06418766485631983
feature_5,0.09419518063343574
feature_11,0.09426464458148023
feature_13,0.15566534114368152
feature_12,1.0594794983490585
feature_6,1.1933699781862195
