feature,mean_importance
feature_11,0.008004086240472306
feature_6,0.013703361848794199
feature_10,0.017788546117718865
feature_7,0.023873493308788414
feature_13,0.027836969933065024
feature_5,0.03261674685817183
feature_8,0.04840389849821132
feature_9,0.08447928956896093
feature_1,0.09002738479507724
feature_4,0.10966439785933253
feature_12,1.1909469246578186
