feature,shap_importance
feature_14,0.34662288
feature_4,0.26218036
feature_6,0.20148079
feature_5,0.09161462
feature_1,0.069895454
feature_9,0.01900124
feature_7,0.012028439
feature_8,0.009172926
feature_10,0.008206937
feature_13,0.0072304634
feature_11,0.0020108512
feature_3,0.0006850921
feature_12,0.0002559773
