feature,mean_importance
feature_3,0.0
feature_12,0.0
feature_13,0.001678597172047086
feature_9,0.002869179781200315
feature_8,0.011784051299913195
feature_11,0.019379611638134175
feature_1,0.13851444497508472
feature_14,0.15377817349138123
feature_10,0.1989410611372862
feature_6,0.2352651260270171
feature_7,0.4105882952565419
feature_4,0.5555343509421782
feature_5,0.6110332043567951
