feature,mean_importance
feature_11,-0.0008385731932856189
feature_10,-6.883668050037956e-05
feature_3,0.0
feature_12,0.0
feature_13,0.0006384084223153008
feature_8,0.0007917378860466645
feature_9,0.0065096189182413545
feature_7,0.015994972848928684
feature_14,0.020186750513493872
feature_1,0.11898357189251281
feature_5,0.5898588758121185
feature_6,0.6637712081489238
feature_4,1.9521106790630722
