name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,rmse,1.0208490211741426,2.43
2_DecisionTree,Decision Tree,rmse,0.5036161643005079,6.91
3_Linear,Linear,rmse,0.7867252086329624,5.49
4_Default_Xgboost,Xgboost,rmse,0.24624789355026735,12.24
5_Default_NeuralNetwork,Neural Network,rmse,0.5496266759836742,3.22
6_Default_RandomForest,Random Forest,rmse,0.4612211283115138,10.06
Ensemble,Ensemble,rmse,0.2462478929229668,0.35
