feature,weight
intercept,0.01462353718844681
feature_1,0.005709066323608773
feature_3,-0.01155841457358675
feature_4,-0.4227623214483519
feature_5,-0.24585867355217556
feature_6,-0.3287051509142124
feature_7,1163019908670.408
feature_8,-322788853951.03326
feature_9,-2027253581790.2205
feature_10,-317979695067.24713
feature_11,7878166522054.679
feature_12,206767428124.2845
feature_13,8536882152804.307
feature_14,-0.05407143256971454
