feature,shap_importance
feature_7,0.28098962147097445
feature_10,0.19042853671451215
feature_1,0.12758799506767723
feature_5,0.11012300813427989
feature_14,0.09021452810157633
feature_13,0.06312465333857357
feature_4,0.04332928782053801
feature_6,0.0192582813993067
feature_3,0.0
feature_8,0.0
feature_9,0.0
feature_11,0.0
feature_12,0.0
