feature,weight
intercept,-0.005128610373471652
feature_1,-0.5622690417411947
feature_3,0.0712637909057578
feature_4,0.23288351966626125
feature_5,0.14313926029971472
feature_6,-0.3039284953351843
feature_7,487412628381.58875
feature_8,-726346726231.4039
feature_9,-713750443258.1472
feature_10,-2372644183490.4224
feature_11,7353441924020.77
feature_12,145159242276.36414
feature_13,8198267420538.177
feature_14,-0.06927003800548044
