feature,mean_importance
feature_3,0.0
feature_12,0.0
feature_8,0.02089177430630257
feature_9,0.03525430158931083
feature_5,0.05339278336590312
feature_11,0.08577552408257681
feature_13,0.09155003303565648
feature_4,0.12170674634894922
feature_14,0.134741807385998
feature_6,0.1646549056812973
feature_7,0.2003000383711285
feature_10,0.4286310214029335
feature_1,0.4437242284602988
