feature,weight
intercept,0.013284757820293853
feature_1,-0.08455961966611956
feature_3,-0.005786415909475595
feature_4,-0.4333084744935399
feature_5,-0.14333655119181749
feature_6,-0.23476239169423602
feature_7,1248816631633.672
feature_8,-346601194282.99994
feature_9,-2176805375904.9556
feature_10,-341437260670.59076
feature_11,8459343908194.528
feature_12,222020793622.2375
feature_13,9166653412584.291
feature_14,-0.09571003709929163
