feature,shap_importance
feature_7,0.5115257
feature_1,0.23453099
feature_14,0.13789012
feature_5,0.13069887
feature_4,0.12356791
feature_6,0.06102162
feature_10,0.056342077
feature_9,0.039112
feature_8,0.00794338
feature_13,0.004905704
feature_11,0.003486404
feature_3,0.0028338702
feature_12,2.2904105e-05
