name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,rmse,1.3193218715281736,1.48
2_DecisionTree,Decision Tree,rmse,0.4325856974638249,5.34
3_Linear,Linear,rmse,0.7823167282876724,4.1
4_Default_Xgboost,Xgboost,rmse,0.3614962805133738,8.52
5_Default_NeuralNetwork,Neural Network,rmse,0.5675328805855434,2.12
6_Default_RandomForest,Random Forest,rmse,1.0280609493823414,7.51
Ensemble,Ensemble,rmse,0.3614962799551951,0.31
