feature,shap_importance
feature_5,0.6904201
feature_12,0.22464815
feature_1,0.16840954
feature_6,0.1374025
feature_11,0.016559124
feature_9,0.015978198
feature_7,0.0063180993
feature_8,0.0
feature_10,0.0
