feature,shap_importance
feature_5,0.37748945
feature_4,0.22908086
feature_6,0.16590504
feature_1,0.15321182
feature_14,0.047915764
feature_7,0.018700372
feature_8,0.015548349
feature_10,0.010008572
feature_13,0.00845551
feature_9,0.0055863257
feature_11,0.0012534248
feature_3,0.0008922721
feature_12,9.6535936e-05
