feature,mean_importance
feature_12,0.0
feature_9,0.005579869934948778
feature_8,0.008098383765296513
feature_3,0.010695692592592477
feature_13,0.015109058950183251
feature_11,0.01756444780722949
feature_7,0.02380287406738272
feature_14,0.03968499272667651
feature_5,0.0773635222480808
feature_4,0.09491115995588127
feature_10,0.1078046336240216
feature_6,0.4215591326286451
feature_1,0.9496839514925857
