feature,weight
intercept,-0.008067400048646317
feature_1,-0.4757222878911388
feature_3,0.06214450198835281
feature_4,0.13487719830615436
feature_5,0.43212389304254245
feature_6,-0.42603720623154273
feature_7,713656832032.4749
feature_8,-1063497893603.1594
feature_9,-1045054745275.3857
feature_10,-3473963604825.5166
feature_11,10766717484231.045
feature_12,212538368829.60318
feature_13,12003688896865.092
feature_14,-0.05949099292894783
