feature,mean_importance
feature_12,0.0
feature_14,0.003754151187468502
feature_3,0.015476010280181385
feature_4,0.05323157310065908
feature_6,0.29069521047973157
feature_5,0.29767432056681464
feature_1,0.5008106296013335
feature_7,1.0050681505520695e+24
feature_9,2.0938202371820106e+24
feature_8,2.3323567198990388e+24
feature_10,2.272136567531663e+25
feature_11,3.150583531999582e+26
feature_13,3.754608686902797e+26
