feature,mean_importance
feature_8,-0.0005109821820273822
feature_13,-0.0004723864134917488
feature_3,0.0
feature_12,0.0
feature_10,0.00021100417697895516
feature_11,0.0004503189921097876
feature_7,0.0006487307640216384
feature_9,0.00299555265445871
feature_1,0.03739130464449093
feature_5,0.04214806288527391
feature_6,0.26446582446820843
feature_14,0.6756559765039477
feature_4,1.9639797052665657
