feature,mean_importance
feature_11,-0.00042125737545980964
feature_3,0.0
feature_12,0.0
feature_13,4.435941837599641e-05
feature_8,0.0001783046567550149
feature_10,0.0004280304021540088
feature_7,0.000894666008596777
feature_9,0.0014530531061825815
feature_1,0.028929587169257854
feature_5,0.1304389431136131
feature_6,0.13859107781041227
feature_14,0.565991902726478
feature_4,1.4086980608399828
