feature,mean_importance
feature_3,0.0
feature_12,0.0
feature_1,0.017708657042873933
feature_14,0.02242951010373735
feature_5,0.06335853482531308
feature_6,0.13054962732966113
feature_4,0.4083298724236884
feature_10,2.1199241311539712e+23
feature_8,2.3861471615783223e+23
feature_7,3.088021712152444e+24
feature_9,9.04504808920546e+24
feature_11,1.9180705739488962e+26
feature_13,2.178394479792198e+26
