feature,weight
intercept,-0.0059009665873037565
feature_1,-0.4574787815719775
feature_3,0.07860283009822938
feature_4,0.10985939450369601
feature_5,0.33165328471197364
feature_6,-0.34280676065943255
feature_7,697979576739.4183
feature_8,-1040135505360.9797
feature_9,-1022097506863.96
feature_10,-3397649315005.3154
feature_11,10530199635465.543
feature_12,207869432559.11255
feature_13,11739997880611.033
feature_14,-0.06529672778116037
