feature,shap_importance
feature_10,0.24176124884743141
feature_1,0.18228826229238243
feature_4,0.1477033301640477
feature_6,0.05687189914990898
feature_14,0.02988454044246181
feature_3,0.0
feature_5,0.0
feature_7,0.0
feature_8,0.0
feature_9,0.0
feature_11,0.0
feature_12,0.0
feature_13,0.0
