feature,weight
intercept,-0.005968053643598149
feature_1,-0.39867105139265374
feature_3,0.07015152501901503
feature_4,0.18966161235699275
feature_5,0.1687067489966494
feature_6,-0.2645841833700639
feature_7,174569516381.92087
feature_8,-260145079015.6412
feature_9,-255633650918.02032
feature_10,-849775577282.5217
feature_11,2633675710617.056
feature_12,51989581818.366554
feature_13,2936254613514.3315
feature_14,-0.06930955710604751
