feature,shap_importance
feature_13,1777320123390.8335
feature_11,1382540378014.4897
feature_10,786872461975.9491
feature_8,187166335406.26947
feature_9,176935230577.10104
feature_7,163467916984.8916
feature_12,2462379542.3615346
feature_1,0.3332476767435352
feature_6,0.18767597654499502
feature_4,0.15431417469732425
feature_5,0.09925529249726807
feature_14,0.05314274895030907
feature_3,0.006624294711700232
