algo,nnmodel_train_rmse,autokerasmodel_train_rmse,autopytorchmodel_train_rmse,automljarmodel_train_rmse,nnmodel_test_rmse,autokerasmodel_test_rmse,autopytorchmodel_test_rmse,automljarmodel_test_rmse,nnmodel_train_medae,autokerasmodel_train_medae,autopytorchmodel_train_medae,automljarmodel_train_medae,nnmodel_test_medae,autokerasmodel_test_medae,autopytorchmodel_test_medae,automljarmodel_test_medae,nnmodel_train_medape,autokerasmodel_train_medape,autopytorchmodel_train_medape,automljarmodel_train_medape,nnmodel_test_medape,autokerasmodel_test_medape,autopytorchmodel_test_medape,automljarmodel_test_medape
npb_ep,0.10324332311576419,0.38314760687173355,0.2172102075529646,0.27648843593916483,0.3131327454745309,0.5186380175496619,0.23053108585200344,0.3431939995742973,0.0225512685250397,0.08202065476672188,0.014212739414404596,0.0015519481044622696,0.024918049148414334,0.21035526967969947,0.0326013982668798,0.05436051715179912,3.2308010553965856,13.976684469409193,1.6074876697931364,0.2217795018900208,4.158040615276993,18.003582751183224,4.021811032410793,5.587382895060591
npb_mg,0.13333143737884484,0.18604917668947707,0.1533614331001872,0.2099622937097777,0.36865157061449627,0.4199749814923911,0.34533268238128534,0.36810673747357736,0.06326352240558054,0.09626896142567312,0.031968703157288225,0.12145650346681588,0.12386507752781695,0.1350119731922955,0.04143862391070463,0.11306296103298208,3.918104538026621,6.203302710262715,1.7656391946255994,7.289718131411989,6.483792093696078,8.399613444891493,2.0966164379777594,6.484672875373304
npb_sp,0.1790493624776364,0.29499423639753647,0.2768356523884434,0.22747100425974434,0.3010548348121013,0.3416188090047188,0.4189347924663594,0.34609310822799144,0.050580454366153826,0.05802179525521245,0.019325980806696563,0.06321526460068091,0.09476689917081732,0.11427276948454551,0.08483974664827759,0.1543703287661934,4.6009834449889,5.1631623675685905,1.6306362693873773,4.459634106717015,7.223592674904923,11.09954923350493,8.548625703933215,9.582726493135247
npb_sp-mz,0.10879788950642796,0.4019555208046783,0.20657939962694138,0.182900503078746,0.25472074453343885,0.30308668831258956,0.17483748891975237,0.23742706568633473,0.03643693156627795,0.12989330491926893,0.037240839320858324,0.00439289451520658,0.05536979924137325,0.09788760341434599,0.04351131332053154,0.07878942838005992,4.104494472490921,12.066253282532568,3.1419792842369603,0.45113994652684897,8.117822960271948,8.255016275556606,4.096053507728364,8.743968242803604
matmul,0.07119007494684373,0.21657032984397065,0.02269634528428064,0.08994204543675399,0.06127663980574692,0.21511069375007927,0.02636827549187278,0.04777495825127787,0.02587850699749833,0.05569104167876146,1.3956448191576598e-08,0.0249414149519663,0.02446105994371911,0.08191187958367499,0.0059416295085835125,0.028811145615998998,3.7441307436435576,7.365292961507509,2.1475240884977597e-06,3.442751810556156,4.107981631015424,10.130325542633418,0.47958388771683214,4.0820916153152496
montecarlo,0.1336012525394113,0.23152101804824515,0.12549534815443472,0.08084869928089873,0.11311523270263159,0.1618549313591462,0.08255630493882789,0.06176274650453311,0.02115337812488982,0.04824383750491629,0.006224564763839757,0.001479669894884711,0.031088010854369408,0.07914047757061432,0.024003001375104888,0.010477986500960657,9.422427167416899,22.518391158212417,2.6742660463580235,0.6297846720207206,11.314881588675668,23.14396005703286,7.589608121959377,4.813449186560073
quicksort,0.04016710265328528,0.45510117016118795,0.06307920358606875,0.1801278770437363,0.3349523408187742,0.6640399694823763,0.16844367998237195,0.20209879718972382,0.019855442223430442,0.17586010341169836,0.00905033488134023,0.04532077032349159,0.07281917746096056,0.24495506506981468,0.015683075168595573,0.04469889297602463,0.9038777236798465,8.330727858978477,0.416989125518587,2.33168999806894,2.9726902271080857,12.285964279845139,0.918947800824341,2.361258898797156
