feature,mean_importance
feature_8,-4.231216857595518e-05
feature_3,0.0
feature_12,0.0
feature_13,9.758417329666022e-05
feature_10,0.00017231583600018293
feature_11,0.0002044958872941538
feature_14,0.00365375402627196
feature_9,0.004978820522890101
feature_7,0.005652855240752626
feature_1,0.12828697178759402
feature_6,0.3763733358676059
feature_5,1.888754701661996
feature_4,4.133868170129756
