feature,weight
intercept,0.005082652631547937
feature_1,-0.21730345139508564
feature_3,-0.002202087189328905
feature_4,-0.5480577077623073
feature_5,-0.33163259201019585
feature_6,-0.2823252402481272
feature_7,-768344879380.5458
feature_8,1144994518521.4336
feature_9,1125138058187.447
feature_10,3740175988116.913
feature_11,-11591778955147.727
feature_12,-228825340180.4119
feature_13,-12923540395910.746
feature_14,-0.019834834151026187
