name,model_type,metric_type,metric_value,train_time
1_Baseline,Baseline,rmse,0.9872879707426131,4.3
2_DecisionTree,Decision Tree,rmse,0.43580642381072376,8.82
3_Linear,Linear,rmse,0.35572018442534753,7.16
4_Default_Xgboost,Xgboost,rmse,0.2273257629006604,12.01
5_Default_NeuralNetwork,Neural Network,rmse,0.3103531561842723,4.75
6_Default_RandomForest,Random Forest,rmse,0.3233765338018225,18.41
Ensemble,Ensemble,rmse,0.22334540289891533,0.32
