feature,shap_importance
feature_6,0.6560737343836306
feature_9,0.6330236896785976
feature_10,0.5958302722247183
feature_5,0.5505587109943805
feature_8,0.34591835719317254
feature_7,0.3459183571931721
feature_12,0.268268609681048
feature_1,0.057900788366692484
feature_11,0.05489391129621406
