feature,shap_importance
feature_13,4643059190053.731
feature_11,3507434610720.202
feature_9,1715517838058.6897
feature_7,996496894652.0166
feature_8,204168178763.81305
feature_10,191237955110.2442
feature_12,8844636028.784834
feature_4,0.39805942397927035
feature_6,0.31342992198358
feature_5,0.14236593328696934
feature_1,0.051521615162411494
feature_14,0.021437439495403006
feature_3,0.0008733251823545855
